Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2008-11-04,20080709,MN,BigTen,,,2008-10-22,,NonPartisan,Phone,Likely.Voters,583,57,38,1,3
2008-11-04,20080710,MN,MinneapolistStarTribune,,,2008-10-02,,NonPartisan,Phone,Likely.Voters,1084,55,37,0,8
2008-11-04,20080711,MN,Rasmussen,,,2008-09-18,,NonPartisan,IVR,Likely.Voters,500,52,44,2,2
2008-11-04,20080712,MN,ARG,,,2008-10-07,,NonPartisan,Phone,Likely.Voters,600,47,46,1,6
2008-11-04,20080713,MN,MinneapolistStarTribune,,,2008-05-15,,NonPartisan,Phone,Registered.Voters,1117,51,38,0,11
2008-11-04,20080714,MN,CNN,Time,,2008-09-02,,NonPartisan,Phone,Registered.Voters,742,53,41,0,6
2008-11-04,20080715,MN,MasonDixon,NBC,,2008-10-28,,NonPartisan,Phone,Likely.Voters,625,48,40,0,2
2008-11-04,20080716,MN,Rasmussen,,,2008-08-13,,NonPartisan,IVR,Likely.Voters,500,49,45,2,4
2008-11-04,20080718,MN,SurveyUSA,,,2008-10-01,,NonPartisan,IVR,Likely.Voters,725,46,47,0,3
2008-11-04,20080719,MN,CNN,Time,,2008-09-30,,NonPartisan,Phone,Likely.Voters,849,54,43,0,2
2008-11-04,20080721,MN,StCloudStateUniv,,,2008-10-22,,NonPartisan,Phone,General.Population,509,42,37,7,12
2008-11-04,20080722,MN,NationalJournal,Allstate,,2008-10-20,,NonPartisan,Phone,Registered.Voters,402,50,40,0,7
2008-11-04,20080723,MN,SurveyUSA,,,2007-12-15,,NonPartisan,IVR,Registered.Voters,556,41,50,0,9
2008-11-04,20080724,MN,ARG,,,2008-09-20,,NonPartisan,Phone,Likely.Voters,600,48,47,0,5
2008-11-04,20080725,MN,SurveyUSA,,,2008-09-11,,NonPartisan,IVR,General.Population,734,49,47,0,3
2008-11-04,20080726,MN,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,609,49,42,0,9
2008-11-04,20080727,MN,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,830,48,32,12,7
2008-11-04,20080728,MN,HumphreyInstitute,MPR,,2008-10-01,,NonPartisan,Phone,Likely.Voters,346,47,43,2,9
2008-11-04,20080729,MN,Rasmussen,,,2008-05-22,,NonPartisan,IVR,Likely.Voters,500,53,38,4,5
2008-11-04,20080730,MN,Rasmussen,,,2008-07-22,,NonPartisan,IVR,Likely.Voters,500,52,39,2,7
2008-11-04,20080731,MN,Rasmussen,,,2008-07-10,,NonPartisan,IVR,Likely.Voters,500,52,34,4,10
2008-11-04,20080732,MN,Rasmussen,,,2008-06-11,,NonPartisan,IVR,Likely.Voters,500,52,39,6,3
2008-11-04,20080733,MN,QuinnipiacUniv,WSJ | NYPost,,2008-10-12,,NonPartisan,Phone,Likely.Voters,1019,51,40,2,7
2008-11-04,20080734,MN,PPP,,,2008-10-30,,Partisan,IVR,Likely.Voters,1050,57,41,0,3
2008-11-04,20080735,MN,HumphreyInstitute,MPR,,2008-01-27,,NonPartisan,Phone,General.Population,917,50,37,0,0
2008-11-04,20080736,MN,SurveyUSA,,,2007-11-11,,NonPartisan,IVR,Registered.Voters,535,43,46,0,11
2008-11-04,20080737,MN,HumphreyInstitute,MPR,,2008-08-17,,NonPartisan,Phone,Likely.Voters,763,48,38,5,10
2008-11-04,20080738,MN,Rasmussen,,,2008-10-28,,NonPartisan,IVR,Likely.Voters,500,55,43,1,1
2008-11-04,20080739,MN,QuinnipiacUniv,WSJ | NYPost,,2008-10-07,,NonPartisan,Phone,Likely.Voters,1076,51,43,1,5
2008-11-04,20080740,MN,SurveyUSA,,,2008-01-21,,NonPartisan,IVR,Registered.Voters,550,42,49,0,9
2008-11-04,20080741,MN,QuinnipiacUniv,WSJ | NYPost,,2008-06-24,,NonPartisan,Phone,Likely.Voters,1572,54,37,1,8
2008-11-04,20080742,MN,HumphreyInstitute,MPR,,2008-10-28,,NonPartisan,Phone,Likely.Voters,451,56,37,0,7
2008-11-04,20080743,MN,Rasmussen,,,2008-03-19,,NonPartisan,IVR,Likely.Voters,500,47,43,4,6
2008-11-04,20080744,MN,HumphreyInstitute,MPR,,2008-10-05,,NonPartisan,Phone,Likely.Voters,418,54,40,2,4
2008-11-04,20080745,MN,BigTen,,,2008-09-17,,NonPartisan,Phone,Registered.Voters,610,47,45,2,6
2008-11-04,20080746,MN,SurveyUSA,,,2008-10-18,,NonPartisan,IVR,Likely.Voters,655,50,44,0,3
2008-11-04,20080747,MN,Rasmussen,,,2008-02-16,,NonPartisan,IVR,Likely.Voters,500,53,38,4,5
2008-11-04,20080748,MN,Research2000,DailyKos,,2008-10-15,,Partisan,Phone,Likely.Voters,600,52,39,4,5
2008-11-04,20080749,MN,SurveyUSA,,,2008-05-18,,NonPartisan,IVR,Registered.Voters,600,47,42,0,12
2008-11-04,20080751,MN,Rasmussen,,,2008-04-22,,NonPartisan,IVR,Likely.Voters,500,52,38,5,5
2008-11-04,20080752,MN,SurveyUSA,,,2008-08-14,,NonPartisan,IVR,Likely.Voters,682,47,45,0,4
2008-11-04,20080753,MN,MinneapolistStarTribune,,,2008-10-31,,NonPartisan,Phone,Likely.Voters,933,53,42,0,5
2008-11-04,20080754,MN,SurveyUSA,,,2008-11-01,,NonPartisan,IVR,Likely.Voters,669,49,46,0,2
2008-11-04,20080755,MN,QuinnipiacUniv,WSJ | NYPost,,2008-07-22,,NonPartisan,Phone,Likely.Voters,1261,46,44,2,8
2008-11-04,20080756,MN,MinneapolistStarTribune,,,2008-10-17,,NonPartisan,Phone,Likely.Voters,1049,52,41,0,7
2008-11-04,20080757,MN,MinneapolistStarTribune,,,2008-09-12,,NonPartisan,Phone,Likely.Voters,1106,45,45,0,10
2008-11-04,20080758,MN,Research2000,DailyKos,,2008-10-29,,Partisan,Phone,Likely.Voters,600,53,38,4,5
2008-11-04,20080760,MO,PPP,,,2008-07-05,,Partisan,IVR,Likely.Voters,723,44,47,0,9
2008-11-04,20080761,MO,Rasmussen,,,2008-05-06,,NonPartisan,IVR,Likely.Voters,500,41,47,8,4
2008-11-04,20080762,MO,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,634,42,48,0,10
2008-11-04,20080763,MO,ARG,,,2008-09-15,,NonPartisan,Phone,Likely.Voters,600,45,50,0,5
2008-11-04,20080764,MO,PPP,,,2008-11-02,,Partisan,IVR,Likely.Voters,1343,49,49,0,2
2008-11-04,20080765,MO,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,684,47,49,2,1
2008-11-04,20080766,MO,Zogby,,,2008-10-20,,NonPartisan,Internet,Likely.Voters,717,48,48,0,5
2008-11-04,20080767,MO,Rasmussen,Fox,,2008-10-19,,NonPartisan,IVR,Likely.Voters,1000,49,44,4,4
2008-11-04,20080768,MO,Rasmussen,,,2008-09-11,,NonPartisan,IVR,Likely.Voters,700,46,51,1,2
2008-11-04,20080769,MO,MasonDixon,,,2008-10-29,,NonPartisan,Phone,Likely.Voters,625,46,47,0,0
2008-11-04,20080770,MO,SurveyUSA,,,2008-10-26,,NonPartisan,IVR,Likely.Voters,672,48,48,0,1
2008-11-04,20080771,MO,Research2000,,,2008-09-18,,NonPartisan,Phone,Likely.Voters,800,45,49,0,0
2008-11-04,20080773,MO,SurveyUSA,,,2008-03-16,,NonPartisan,IVR,Registered.Voters,536,39,53,0,9
2008-11-04,20080774,MO,Zogby,,,2008-09-12,,NonPartisan,Internet,Likely.Voters,604,42,49,0,9
2008-11-04,20080775,MO,Rasmussen,Fox,,2008-10-26,,NonPartisan,IVR,Likely.Voters,1000,48,47,3,3
2008-11-04,20080776,MO,MasonDixon,,,2008-10-23,,NonPartisan,Phone,Likely.Voters,625,45,46,0,0
2008-11-04,20080777,MO,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,1121,42,40,11,7
2008-11-04,20080778,MO,Research2000,,,2008-10-23,,NonPartisan,Phone,Likely.Voters,800,48,47,3,2
2008-11-04,20080779,MO,Zogby,Reuters,,2008-11-03,,NonPartisan,Phone,Likely.Voters,585,49,49,0,2
2008-11-04,20080780,MO,SurveyUSA,,,2008-07-29,,NonPartisan,IVR,Likely.Voters,1459,44,49,0,7
2008-11-04,20080781,MO,Rasmussen,,,2008-02-12,,NonPartisan,IVR,Likely.Voters,500,40,42,14,4
2008-11-04,20080782,MO,CNN,Time,,2008-09-09,,NonPartisan,Phone,Registered.Voters,940,45,50,1,4
2008-11-04,20080783,MO,Zogby,Reuters,,2008-10-26,,NonPartisan,Phone,Likely.Voters,600,48,46,0,6
2008-11-04,20080784,MO,ARG,,,2008-10-06,,NonPartisan,Phone,Likely.Voters,600,46,49,1,4
2008-11-04,20080785,MO,Rasmussen,,,2008-03-24,,NonPartisan,IVR,Likely.Voters,500,38,53,7,2
2008-11-04,20080786,MO,SurveyUSA,,,2007-11-11,,NonPartisan,IVR,Registered.Voters,543,46,45,0,9
2008-11-04,20080787,MO,SurveyUSA,,,2008-04-13,,NonPartisan,IVR,Registered.Voters,542,42,50,0,8
2008-11-04,20080788,MO,PPP,,,2008-08-17,,Partisan,IVR,Likely.Voters,750,40,50,0,9
2008-11-04,20080789,MO,Research2000,,,2008-09-24,,NonPartisan,Phone,Likely.Voters,800,46,47,3,4
2008-11-04,20080790,MO,SurveyUSA,,,2008-10-12,,NonPartisan,IVR,Likely.Voters,546,51,43,0,3
2008-11-04,20080791,MO,SurveyUSA,,,2008-02-17,,NonPartisan,IVR,Registered.Voters,544,49,43,0,8
2008-11-04,20080792,MO,Rasmussen,Fox,,2008-11-02,,NonPartisan,IVR,Likely.Voters,1000,49,49,0,2
2008-11-04,20080793,MO,Research2000,,,2008-07-10,,NonPartisan,Phone,Likely.Voters,800,48,43,0,9
2008-11-04,20080794,MO,SurveyUSA,,,2008-01-13,,NonPartisan,IVR,Registered.Voters,562,40,51,0,8
2008-11-04,20080795,MO,Zogby,,,2008-10-13,,NonPartisan,Internet,Likely.Voters,692,50,44,0,6
2008-11-04,20080796,MO,SurveyUSA,,,2008-06-22,,NonPartisan,IVR,Likely.Voters,543,43,50,0,7
2008-11-04,20080797,MO,Research2000,,,2007-11-15,,NonPartisan,Phone,Likely.Voters,800,46,40,0,14
2008-11-04,20080798,MO,CNN,Time,,2008-10-28,,NonPartisan,Phone,Likely.Voters,825,48,50,0,2
2008-11-04,20080799,MO,CNN,Time,,2008-09-30,,NonPartisan,Phone,Likely.Voters,744,49,48,0,2
2008-11-04,20080801,MO,SurveyUSA,,,2008-09-24,,NonPartisan,IVR,Likely.Voters,705,46,48,0,6
2008-11-04,20080802,MO,Rasmussen,,,2008-06-03,,NonPartisan,IVR,Likely.Voters,500,43,42,9,6
2008-11-04,20080803,MO,InsiderAdvantage,Politico,,2008-10-29,,NonPartisan,IVR,Likely.Voters,814,47,50,0,3
2008-11-04,20080804,MO,Rasmussen,,,2008-07-07,,NonPartisan,IVR,Likely.Voters,500,45,50,3,2
2008-11-04,20080805,MO,Rasmussen,,,2008-10-15,,NonPartisan,IVR,Likely.Voters,700,52,46,0,2
2008-11-04,20080806,MO,Research2000,,,2008-01-24,,NonPartisan,Phone,Likely.Voters,800,47,42,0,11
2008-11-04,20080807,MO,CNN,Time,,2008-10-14,,NonPartisan,Phone,Likely.Voters,763,48,49,0,2
2008-11-04,20080808,MO,SurveyUSA,,,2008-11-02,,NonPartisan,IVR,Likely.Voters,674,48,48,0,2
2008-11-04,20080809,MO,SurveyUSA,,,2008-05-18,,NonPartisan,IVR,Likely.Voters,1523,45,48,0,7
2008-11-04,20080810,MO,SurveyUSA,,,2007-12-15,,NonPartisan,IVR,Registered.Voters,547,47,44,0,9
2008-11-04,20080811,MO,SuffolkUniv,,,2008-10-19,,NonPartisan,Phone,Likely.Voters,600,44,45,1,9
2008-11-04,20080812,MO,ARG,,,2008-10-30,,NonPartisan,Phone,Likely.Voters,600,48,48,0,3
2008-11-04,20080813,MO,Rasmussen,Fox,,2008-10-12,,NonPartisan,IVR,Likely.Voters,1000,50,47,1,3
2008-11-04,20080814,MO,Rasmussen,Fox,,2008-10-05,,NonPartisan,IVR,Likely.Voters,1000,50,47,2,2
2008-11-04,20080815,MO,Rasmussen,,,2008-08-07,,NonPartisan,IVR,Likely.Voters,700,44,50,1,4
2008-11-04,20080816,MO,PPP,,,2008-10-12,,Partisan,IVR,Likely.Voters,1009,48,46,0,6
2008-11-04,20080817,MS,Rasmussen,,,2008-07-28,,NonPartisan,IVR,Likely.Voters,500,42,54,1,3
2008-11-04,20080818,MS,ARG,,,2008-09-16,,NonPartisan,Phone,Likely.Voters,600,39,55,1,5
2008-11-04,20080819,MS,UnivSouthAlabama,,,2008-10-22,,NonPartisan,Phone,Likely.Voters,405,33,46,0,21
2008-11-04,20080820,MS,Rasmussen,,,2008-06-24,,NonPartisan,IVR,Likely.Voters,500,44,50,3,3
2008-11-04,20080821,MS,Rasmussen,,,2008-10-27,,NonPartisan,IVR,Likely.Voters,500,45,53,1,1
2008-11-04,20080822,MS,Research2000,DailyKos,,2008-10-15,,Partisan,Phone,Likely.Voters,600,40,50,0,7
2008-11-04,20080823,MS,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,625,41,54,0,5
2008-11-04,20080824,MS,Rasmussen,,,2008-05-27,,NonPartisan,IVR,Likely.Voters,500,44,50,3,3
2008-11-04,20080825,MS,Research2000,DailyKos,,2008-05-21,,Partisan,Phone,Likely.Voters,600,39,54,0,7
2008-11-04,20080826,MS,Research2000,DailyKos,,2008-10-30,,Partisan,Phone,Likely.Voters,600,40,53,0,4
2008-11-04,20080827,MS,Research2000,DailyKos,,2008-07-23,,Partisan,Phone,Likely.Voters,600,42,51,0,7
2008-11-04,20080828,MS,Rasmussen,,,2008-08-21,,NonPartisan,IVR,Likely.Voters,500,43,56,1,1
2008-11-04,20080829,MS,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,417,42,55,1,2
2008-11-04,20080830,MS,Research2000,DailyKos,,2008-09-10,,Partisan,Phone,Likely.Voters,600,39,52,0,9
2008-11-04,20080831,MS,Rasmussen,,,2008-09-30,,NonPartisan,IVR,Likely.Voters,500,44,52,1,3
2008-11-04,20080832,MT,Rasmussen,,,2008-04-06,,NonPartisan,IVR,Likely.Voters,500,43,48,5,5
2008-11-04,20080833,MT,PPP,,,2008-11-02,,Partisan,IVR,Likely.Voters,2734,48,47,0,1
2008-11-04,20080834,MT,ARG,,,2008-10-08,,NonPartisan,Phone,Likely.Voters,600,45,50,0,5
2008-11-04,20080835,MT,Rasmussen,,,2008-07-29,,NonPartisan,IVR,Likely.Voters,500,47,47,4,2
2008-11-04,20080836,MT,Research2000,DailyKos,,2008-10-16,,Partisan,Phone,Likely.Voters,500,45,49,3,3
2008-11-04,20080837,MT,Rasmussen,,,2008-10-01,,NonPartisan,IVR,Likely.Voters,500,44,52,2,2
2008-11-04,20080838,MT,Research2000,DailyKos,,2008-10-30,,Partisan,Phone,Likely.Voters,500,44,48,3,5
2008-11-04,20080839,MT,Rasmussen,,,2008-09-08,,NonPartisan,IVR,Likely.Voters,700,42,53,2,3
2008-11-04,20080840,MT,MontanaStateUniv,,,2008-10-20,,NonPartisan,Phone,General.Population,403,44,40,2,10
2008-11-04,20080841,MT,ARG,,,2008-10-30,,NonPartisan,Phone,Likely.Voters,600,46,49,1,4
2008-11-04,20080842,MT,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,368,44,54,2,1
2008-11-04,20080843,MT,CNN,Time,,2008-09-23,,NonPartisan,Phone,Likely.Voters,737,43,54,0,3
2008-11-04,20080844,MT,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,640,39,47,0,13
2008-11-04,20080845,MT,Rasmussen,,,2008-10-29,,NonPartisan,IVR,Likely.Voters,500,46,50,2,2
2008-11-04,20080846,MT,ARG,,,2008-09-09,,NonPartisan,Phone,Likely.Voters,600,47,49,1,4
2008-11-04,20080847,MT,MasonDixon,,,2008-05-21,,NonPartisan,Phone,Registered.Voters,625,39,47,0,14
2008-11-04,20080848,MT,MasonDixon,,,2008-10-25,,NonPartisan,Phone,Likely.Voters,625,44,48,0,0
2008-11-04,20080849,MT,Rasmussen,,,2008-07-01,,NonPartisan,IVR,Likely.Voters,500,48,43,4,5
2008-11-04,20080850,MT,Research2000,DailyKos,,2008-09-24,,Partisan,Phone,Likely.Voters,600,39,52,4,5
2008-11-04,20080851,NC,Rasmussen,,,2008-09-23,,NonPartisan,IVR,Likely.Voters,500,49,47,1,2
2008-11-04,20080852,NC,PPP,,,2008-09-09,,Partisan,IVR,Likely.Voters,626,44,48,4,4
2008-11-04,20080853,NC,PPP,,,2008-10-19,,Partisan,IVR,Likely.Voters,1200,51,44,2,4
2008-11-04,20080854,NC,Research2000,DailyKos,,2008-07-30,,Partisan,Phone,Likely.Voters,600,43,47,0,10
2008-11-04,20080855,NC,TelOpinionResearch,Civitas,,2008-06-13,,Partisan,Phone,Likely.Voters,600,41,45,2,12
2008-11-04,20080856,NC,Zogby,,,2008-10-13,,NonPartisan,Internet,Likely.Voters,831,50,46,0,4
2008-11-04,20080857,NC,TelOpinionResearch,Civitas,,2008-08-17,,Partisan,Phone,Likely.Voters,600,40,46,2,12
2008-11-04,20080858,NC,Hart,,,2008-09-07,,Partisan,Phone,Likely.Voters,605,46,49,0,5
2008-11-04,20080859,NC,ARG,,,2008-09-16,,NonPartisan,Phone,Likely.Voters,600,41,52,1,6
2008-11-04,20080860,NC,ARG,,,2008-09-29,,NonPartisan,Phone,Likely.Voters,600,46,49,1,4
2008-11-04,20080861,NC,TelOpinionResearch,Civitas,,2008-04-10,,Partisan,Phone,Registered.Voters,800,39,48,0,13
2008-11-04,20080862,NC,TelOpinionResearch,Civitas,,2008-10-20,,Partisan,Phone,Likely.Voters,600,48,45,1,7
2008-11-04,20080863,NC,ARG,,,2008-11-03,,NonPartisan,Phone,Likely.Voters,600,49,48,1,2
2008-11-04,20080864,NC,SurveyUSA,,,2008-09-08,,NonPartisan,IVR,Likely.Voters,671,38,58,2,2
2008-11-04,20080865,NC,SurveyUSA,,,2008-11-02,,NonPartisan,IVR,Likely.Voters,682,48,49,2,2
2008-11-04,20080866,NC,InsiderAdvantage,,,2008-10-13,,NonPartisan,IVR,Likely.Voters,474,48,46,1,5
2008-11-04,20080867,NC,SurveyUSA,,,2008-07-14,,NonPartisan,IVR,Likely.Voters,676,45,50,2,3
2008-11-04,20080868,NC,Rasmussen,,,2008-03-20,,NonPartisan,IVR,Likely.Voters,500,42,51,4,3
2008-11-04,20080869,NC,Research2000,DailyKos,,2008-09-10,,Partisan,Phone,Likely.Voters,600,38,55,0,7
2008-11-04,20080870,NC,SurveyUSA,,,2008-08-11,,NonPartisan,IVR,Likely.Voters,655,45,49,3,3
2008-11-04,20080871,NC,PPP,,,2008-11-02,,Partisan,IVR,Likely.Voters,2100,50,49,1,1
2008-11-04,20080872,NC,Zogby,Reuters,,2008-11-03,,NonPartisan,Phone,Likely.Voters,585,49,50,0,1
2008-11-04,20080873,NC,PPP,,,2008-07-27,,Partisan,IVR,Likely.Voters,823,44,47,3,6
2008-11-04,20080874,NC,InsiderAdvantage,Politico,,2008-10-29,,NonPartisan,IVR,Likely.Voters,641,48,48,0,3
2008-11-04,20080875,NC,Rasmussen,,,2008-10-08,,NonPartisan,IVR,Likely.Voters,700,49,48,1,2
2008-11-04,20080876,NC,TelOpinionResearch,Civitas,,2008-09-20,,Partisan,Phone,Likely.Voters,600,45,45,1,8
2008-11-04,20080877,NC,Research2000,DailyKos,,2008-10-30,,Partisan,Phone,Likely.Voters,600,47,45,3,5
2008-11-04,20080878,NC,Rasmussen,,,2008-07-15,,NonPartisan,IVR,Likely.Voters,500,45,48,2,5
2008-11-04,20080879,NC,Rasmussen,,,2008-08-13,,NonPartisan,IVR,Likely.Voters,700,44,50,1,5
2008-11-04,20080880,NC,MasonDixon,,,2008-10-29,,NonPartisan,Phone,Likely.Voters,625,46,49,0,0
2008-11-04,20080881,NC,Zogby,,,2008-08-19,,NonPartisan,Internet,Likely.Voters,604,47,39,5,9
2008-11-04,20080882,NC,Rasmussen,,,2008-04-10,,NonPartisan,IVR,Likely.Voters,500,47,47,3,3
2008-11-04,20080883,NC,PPP,,,2008-02-18,,Partisan,IVR,Likely.Voters,686,42,47,0,11
2008-11-04,20080884,NC,MasonDixon,,,2008-10-25,,NonPartisan,Phone,Likely.Voters,625,47,47,0,0
2008-11-04,20080885,NC,Zogby,,,2008-09-12,,NonPartisan,Internet,Likely.Voters,635,48,47,0,5
2008-11-04,20080886,NC,Rasmussen,,,2008-05-08,,NonPartisan,IVR,Likely.Voters,500,45,48,5,2
2008-11-04,20080887,NC,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,631,45,47,0,8
2008-11-04,20080888,NC,CNN,Time,,2008-10-06,,NonPartisan,Phone,Likely.Voters,666,49,49,0,1
2008-11-04,20080889,NC,PPP,,,2008-10-05,,Partisan,IVR,Likely.Voters,1202,50,44,2,4
2008-11-04,20080890,NC,CNN,Time,,2008-10-21,,NonPartisan,Phone,Likely.Voters,644,51,47,0,2
2008-11-04,20080891,NC,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,955,51,47,1,1
2008-11-04,20080892,NC,PPP,,,2007-06-19,,Partisan,IVR,Likely.Voters,545,44,45,0,11
2008-11-04,20080893,NC,Rasmussen,Fox,,2008-10-12,,NonPartisan,IVR,Likely.Voters,1000,48,48,0,3
2008-11-04,20080894,NC,SurveyUSA,,,2008-10-06,,NonPartisan,IVR,Likely.Voters,617,46,49,3,2
2008-11-04,20080895,NC,Zogby,Reuters,,2008-10-26,,NonPartisan,Phone,Likely.Voters,600,50,46,0,4
2008-11-04,20080896,NC,PPP,,,2008-05-09,,Partisan,IVR,Likely.Voters,616,42,49,0,8
2008-11-04,20080897,NC,InsiderAdvantage,Politico,,2008-10-19,,NonPartisan,IVR,Likely.Voters,698,49,48,0,0
2008-11-04,20080898,NC,Rasmussen,Fox,,2008-10-26,,NonPartisan,IVR,Likely.Voters,1000,48,49,0,2
2008-11-04,20080899,NC,PPP,,,2008-01-21,,Partisan,IVR,Likely.Voters,762,38,52,0,10
2008-11-04,20080900,NC,SurveyUSA,,,2008-10-20,,NonPartisan,IVR,Likely.Voters,627,47,47,3,3
2008-11-04,20080901,NC,Rasmussen,,,2008-10-23,,NonPartisan,IVR,Likely.Voters,700,48,50,1,1
2008-11-04,20080902,NC,Winthrop,ETV,,2008-10-19,,NonPartisan,Phone,Likely.Voters,744,45,44,2,9
2008-11-04,20080903,NC,InsiderAdvantage,,,2008-08-19,,NonPartisan,IVR,Likely.Voters,614,43,45,7,5
2008-11-04,20080904,NC,PPP,,,2008-08-23,,Partisan,IVR,Likely.Voters,904,42,45,4,8
2008-11-04,20080905,NC,PPP,,,2008-09-29,,Partisan,IVR,Likely.Voters,1041,47,45,3,5
2008-11-04,20080906,NC,CNN,Time,,2008-09-16,,NonPartisan,Phone,Registered.Voters,910,47,48,1,4
2008-11-04,20080907,NC,Zogby,,,2008-10-20,,NonPartisan,Internet,Likely.Voters,921,50,47,0,4
2008-11-04,20080908,NC,GQRR,DemocracyCorps,,2008-08-26,,Partisan,Phone,Likely.Voters,852,44,47,5,4
2008-11-04,20080909,NC,Rasmussen,,,2008-09-18,,NonPartisan,IVR,Likely.Voters,700,47,50,0,3
2008-11-04,20080910,NC,Rasmussen,,,2008-10-29,,NonPartisan,IVR,Likely.Voters,700,50,48,1,1
2008-11-04,20080911,NC,PPP,,,2008-05-29,,Partisan,IVR,Likely.Voters,543,40,43,6,12
2008-11-04,20080912,NC,ElonUniv,,,2008-09-16,,NonPartisan,Phone,General.Population,411,35,41,0,0
2008-11-04,20080913,NC,CNN,Time,,2008-10-28,,NonPartisan,Phone,Likely.Voters,667,52,46,0,1
2008-11-04,20080914,NC,SurveyUSA,,,2008-05-19,,NonPartisan,IVR,Likely.Voters,713,43,51,4,2
2008-11-04,20080915,NC,TelOpinionResearch,Civitas,,2008-09-10,,Partisan,Phone,Likely.Voters,600,44,47,0,8
2008-11-04,20080916,NC,Rasmussen,,,2008-09-30,,NonPartisan,IVR,Likely.Voters,700,50,47,2,1
2008-11-04,20080917,NC,Rasmussen,Fox,,2008-10-19,,NonPartisan,IVR,Likely.Voters,700,51,48,0,1
2008-11-04,20080918,NC,PPP,,,2008-06-29,,Partisan,IVR,Likely.Voters,1048,41,45,5,9
2008-11-04,20080919,NC,TelOpinionResearch,Civitas,,2008-07-16,,Partisan,Phone,Likely.Voters,600,40,43,2,15
2008-11-04,20080920,NC,PPP,,,2008-09-19,,Partisan,IVR,Likely.Voters,1060,46,46,5,4
2008-11-04,20080921,NC,TelOpinionResearch,Civitas,,2008-02-22,,Partisan,Phone,Registered.Voters,800,36,46,0,18
2008-11-04,20080922,NC,PPP,,,2008-10-12,,Partisan,IVR,Likely.Voters,1196,49,46,1,3
2008-11-04,20080923,NC,Zogby,,,2008-06-30,,NonPartisan,Internet,Likely.Voters,1340,47,38,9,6
2008-11-04,20080924,NC,Rasmussen,,,2008-06-10,,NonPartisan,IVR,Likely.Voters,500,43,45,6,5
2008-11-04,20080925,NC,PPP,,,2008-10-26,,Partisan,IVR,Likely.Voters,1038,49,48,1,2
2008-11-04,20080926,NC,TelOpinionResearch,Civitas,,2008-05-17,,Partisan,Phone,Registered.Voters,800,39,44,0,18
2008-11-04,20080927,NC,Research2000,,,2008-04-30,,NonPartisan,Phone,Likely.Voters,600,41,50,0,9
2008-11-04,20080928,NC,TelOpinionResearch,Civitas,,2008-10-29,,Partisan,Phone,Likely.Voters,600,47,46,3,5
2008-11-04,20080929,NC,Gfk,AP,,2008-10-26,,NonPartisan,Phone,Likely.Voters,601,48,46,3,3
2008-11-04,20080930,NC,Rasmussen,Fox,,2008-11-02,,NonPartisan,IVR,Likely.Voters,1000,49,50,0,1
2008-11-04,20080931,NC,WSOC,,,2008-10-07,,NonPartisan,IVR,Likely.Voters,500,46,48,0,6
2008-11-04,20080932,NC,WSOC,,,2008-10-21,,NonPartisan,IVR,Likely.Voters,500,48,46,0,6
2008-11-04,20080933,NC,TelOpinionResearch,Civitas,,2008-10-08,,Partisan,Phone,Likely.Voters,600,48,43,2,7
2008-11-04,20080934,NC,NationalJournal,Allstate,,2008-10-27,,NonPartisan,Phone,Registered.Voters,402,47,43,0,6
2008-11-04,20080935,NC,Research2000,DailyKos,,2008-10-15,,Partisan,Phone,Likely.Voters,600,46,44,3,7
2008-11-04,20080936,ND,Research2000,DailyKos,,2008-07-23,,Partisan,Phone,Likely.Voters,500,42,45,0,13
2008-11-04,20080937,ND,Research2000,DailyKos,,2008-09-17,,Partisan,Phone,Likely.Voters,500,40,53,0,7
2008-11-04,20080938,ND,UnitedTransportationUnion,,,2008-08-27,,Partisan,Phone,Likely.Voters,400,43,40,5,12
2008-11-04,20080939,ND,SurveyUSA,,,2008-02-28,,NonPartisan,IVR,Registered.Voters,574,46,42,0,12
2008-11-04,20080940,ND,MontanaStateUniv,The Forum,,2008-10-08,,NonPartisan,Phone,Likely.Voters,606,45,43,0,12
2008-11-04,20080941,ND,DakotaWesleyan,,,2008-04-03,,NonPartisan,Phone,Registered.Voters,260,38,44,3,12
2008-11-04,20080942,ND,Research2000,DailyKos,,2008-10-29,,Partisan,Phone,Likely.Voters,500,46,47,3,4
2008-11-04,20080943,ND,YouGov,,,2008-11-01,,NonPartisan,Internet,Registered.Voters,271,43,50,3,4
2008-11-04,20080944,ND,ARG,,,2008-09-17,,NonPartisan,Phone,Likely.Voters,600,43,52,1,4
