Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2012-11-06,15384-1-0,PA,Muhlenberg,,2012-09-22,2012-09-26,http://www.muhlenberg.edu/pdf/main/academics/polisci/PA_LateSeptember_2012_Pres_Frequency.pdf,Nonpartisan,Live Phone,Likely Voters,427.0,49.0,42.0,4.0,5.0
2012-11-06,15617-0-0,PA,Siena,,2012-10-01,2012-10-05,http://www.siena.edu/uploadedfiles/home/parents_and_community/community_page/sri/sny_poll/Siena_PA_political_FINAL.pdf,Nonpartisan,Live Phone,Likely Voters,545.0,43.0,40.0,0.0,12.0
2012-11-06,15858-0-0,PA,YouGov,,2012-10-04,2012-10-11,http://today.yougov.com/news/2012/10/16/pennsylvania/,Nonpartisan,Internet,Likely Voters,966.0,51.0,44.0,1.0,4.0
2012-11-06,15692-0-0,PA,Philadelphia Inquirer/National Research (R)/GSG (D),,2012-10-04,2012-10-08,http://www.philly.com/philly/news/politics/poll/20121010_Poll__Despite_debate_loss__Obama_maintains_lead_in_Pa_.html,Nonpartisan,Live Phone,Likely Voters,600.0,50.0,42.0,0.0,8.0
2012-11-06,15599-0-0,PA,Susquehanna (R),,2012-10-04,2012-10-06,http://big.assets.huffingtonpost.com/SusquehannaOctober2012.pdf,Pollster,Live Phone,Likely Voters,725.0,47.0,45.0,3.0,4.0
2012-11-06,15703-0-0,PA,Pulse Opinion Research/Let Freedom Ring (R),,2012-10-08,2012-10-08,http://www.politicspa.com/lfr-poll-prez-senate-races-within-margin-of-error/42388/,Sponsor,Automated Phone,Likely Voters,1000.0,47.0,45.0,0.0,0.0
2012-11-06,15654-0-0,PA,Rasmussen,,2012-10-09,2012-10-09,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/pennsylvania/election_2012_pennsylvania_president,Nonpartisan,Automated Phone,Likely Voters,500.0,51.0,46.0,1.0,1.0
2012-11-06,15800-1-0,PA,Muhlenberg,,2012-10-10,2012-10-14,"http://www.mcall.com/news/nationworld/blog_pennsylvania_ave/mc-read-muhlenbergtmc-pa-presidential-election-survey-10152012,0,1372801.htmlstory",Nonpartisan,Live Phone,Likely Voters,438.0,49.0,45.0,3.0,3.0
2012-11-06,15940-0-0,PA,Susquehanna (R - Republican State Committee of Pennsylvania),,2012-10-11,2012-10-13,http://big.assets.huffingtonpost.com/SusquehannaPA10.pdf,Sponsor,Automated Phone,Likely Voters,1376.0,45.0,49.0,3.0,2.0
2012-11-06,15818-0-0,PA,Quinnipiac,,2012-10-12,2012-10-14,http://www.quinnipiac.edu/institutes-centers/polling-institute/pennsylvania/release-detail?ReleaseID=1807,Nonpartisan,Live Phone,Likely Voters,1519.0,50.0,46.0,1.0,3.0
2012-11-06,15801-0-0,PA,PPP (D),,2012-10-12,2012-10-14,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_PA_1014.pdf,Pollster,Automated Phone,Likely Voters,500.0,51.0,44.0,0.0,6.0
2012-11-06,16029-0-0,PA,Pulse Opinion Research/Let Freedom Ring (R),,2012-10-15,2012-10-15,http://www.letfreedomringusa.com/downloads/2012_10_15%20-%20LFR%20Pulse%20(Week%203)%20-%20PA.pdf,Sponsor,Automated Phone,Likely Voters,1000.0,48.0,44.0,3.0,5.0
2012-11-06,16015-1-0,PA,Muhlenberg,,2012-10-17,2012-10-21,http://www.scribd.com/doc/110754880/Oct-22-Muhlenberg-College-Morning-Call-Poll,Nonpartisan,Live Phone,Likely Voters,444.0,50.0,45.0,2.0,3.0
2012-11-06,16018-0-0,PA,Angus-Reid,,2012-10-18,2012-10-20,http://www.angus-reid.com/wp-content/uploads/2012/10/2012.10.22_Pennsylvania.pdf,Nonpartisan,Internet,Likely Voters,511.0,52.0,42.0,6.0,0.0
2012-11-06,16252-0-0,PA,Pharos Research Group,,2012-10-19,2012-10-21,http://www.scribd.com/doc/111056294/Pennsylvania-Pharos-Research-Oct-2012,Nonpartisan,Live Phone,Likely Voters,760.0,49.0,46.0,0.0,0.0
2012-11-06,16045-0-0,PA,Gravis Marketing,,2012-10-21,2012-10-21,http://www.gravispolls.com/2012/10/pennsylvania-public-opinion-poll-shows.html,Nonpartisan,Automated Phone,Likely Voters,887.0,48.0,45.0,0.0,6.0
2012-11-06,16348-0-0,PA,Franklin and Marshall College,,2012-10-23,2012-10-28,http://thetimes-tribune.com/news/new-poll-shows-obama-casey-still-up-in-pa-1.1396339,Nonpartisan,Live Phone,Likely Voters,547.0,49.0,45.0,2.0,4.0
2012-11-06,16212-0-0,PA,Philadelphia Inquirer/National Research (R)/GSG (D),,2012-10-23,2012-10-25,http://www.philly.com/philly/news/politics/poll/176063041.html?viewAll=y,Nonpartisan,Live Phone,Likely Voters,600.0,49.0,43.0,0.0,7.0
2012-11-06,16155-0-0,PA,Rasmussen,,2012-10-24,2012-10-24,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/pennsylvania/election_2012_pennsylvania_president,Nonpartisan,Automated Phone,Likely Voters,500.0,51.0,46.0,1.0,2.0
2012-11-06,16537-0-0,PA,Susquehanna (R)/Pittsburgh Tribune-Review,,2012-10-29,2012-10-31,http://triblive.com/politics/politicalheadlines/2878015-74/romney-percent-poll-state-obama-pennsylvania-president-lee-presidential-voters#axzz2BCil7kLj,Pollster,Automated Phone,Likely Voters,800.0,47.0,47.0,0.0,0.0
2012-11-06,16604-0-0,PA,Pulse Opinion Research/Let Freedom Ring (R),,2012-10-30,2012-10-30,http://www.letfreedomringusa.com/downloads/2012_10_30%20-%20LFR%20Pulse%20(Week%205)%20-%20PA.pdf,Sponsor,Automated Phone,Likely Voters,1000.0,49.0,46.0,2.0,3.0
2012-11-06,16581-0-0,PA,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/pennsylvania/,Nonpartisan,Internet,Likely Voters,1273.0,52.0,44.0,1.0,3.0
2012-11-06,16559-0-0,PA,Muhlenberg,,2012-11-01,2012-11-03,"http://www.mcall.com/news/nationworld/blog_pennsylvania_ave/mc--morning-call-2012-pennsylvania-presidential-election-survey-20121104,0,3980627.htmlpage",Nonpartisan,Live Phone,Likely Voters,430.0,49.0,46.0,2.0,3.0
2012-11-06,16628-0-0,PA,Angus-Reid,,2012-11-02,2012-11-04,http://www.angus-reid.com/polls/47571/romney-gains-but-still-trails-obama-in-pennsylvania/,Nonpartisan,Internet,Likely Voters,479.0,51.0,47.0,2.0,0.0
2012-11-06,16529-0-0,PA,PPP (D),,2012-11-02,2012-11-03,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_PAWI_1103.pdf,Pollster,Automated Phone,Likely Voters,790.0,52.0,46.0,0.0,1.0
2012-11-06,16660-0-0,PA,Gravis Marketing,,2012-11-04,2012-11-04,http://www.gravispolls.com/2012/11/final-pennsylvania-poll-results.html,Nonpartisan,Automated Phone,Likely Voters,1060.0,49.0,46.0,0.0,0.0
2012-11-06,15018-0-0,RI,PPP (D),,2011-02-16,2011-02-22,http://www.publicpolicypolling.com/pdf/PPP_Release_RI_0228.pdf,Pollster,Automated Phone,Likely Voters,544.0,54.0,37.0,0.0,10.0
2012-11-06,15672-0-0,RI,Brown University,,2012-09-26,2012-10-05,http://news.brown.edu/pressreleases/2012/10/survey,Nonpartisan,Live Phone,Likely Voters,471.0,58.0,32.0,0.0,10.0
2012-11-06,15495-0-0,RI,Fleming and Associates/WPRI,,2012-09-26,2012-09-29,http://www.wpri.com/dpp/news/local_news/nesi/campaign-2012-exclusive-poll-sept-tues-6,Nonpartisan,Live Phone,Likely Voters,501.0,57.0,33.0,0.0,7.0
2012-11-06,16411-0-0,RI,Fleming and Associates/WPRI,,2012-10-24,2012-10-27,http://www.wpri.com/dpp/home/campaign-2012-exclusive-poll-oct-wed-11,Nonpartisan,Live Phone,Likely Voters,601.0,54.0,33.0,0.0,8.0
2012-11-06,12566-0-0,SC,Marist College,,2011-10-11,2011-10-13,http://www.pollster.com/blogs/marist_co_va_102628.php,Nonpartisan,Live Phone,Likely Voters,2131.0,40.0,46.0,0.0,14.0
2012-11-06,12565-0-0,SC,Marist College,,2011-12-04,2011-12-06,http://www.pollster.com/blogs/marist_co_va_102628.php,Nonpartisan,Live Phone,Likely Voters,2107.0,45.0,42.0,0.0,13.0
2012-11-06,12475-2-0,SC,Ipsos/Reuters (Internet),,2012-01-10,2012-01-13,http://www.reuters.com/article/2012/01/14/us-usa-campaign-poll-idUSTRE80D0U420120114,Nonpartisan,Internet,Registered Voters,995.0,40.0,46.0,0.0,0.0
2012-11-06,13456-0-0,SD,Nielson Brothers,,2012-02-15,2012-02-17,http://www.scribd.com/doc/82728286/South-Dakota-Primary-Poll-Nielsen-Bros-Feb,Nonpartisan,Automated Phone,Registered Voters,559.0,35.0,44.0,0.0,21.0
2012-11-06,14558-1-0,SD,Nielson Brothers,,2012-07-19,2012-07-23,http://www.scribd.com/doc/101955145/Final-July-Survey-Candidates-and-Issues,Nonpartisan,Automated Phone,Registered Voters,546.0,43.0,49.0,0.0,8.0
2012-11-06,15249-0-0,SD,Nielson Brothers,,2012-08-29,2012-09-06,http://www.scribd.com/doc/106566528/Press-Release-NBP-s-Labor-Day-Poll-of-Statewide-Races-1,Nonpartisan,Automated Phone,Likely Voters,512.0,39.0,54.0,0.0,7.0
2012-11-06,15753-1-0,SD,Nielson Brothers,,2012-10-01,2012-10-05,http://www.scribd.com/doc/109845758/Final-Press-Release-Nbp-s-Oct-1-5-Poll-of-Statewide-Races,Nonpartisan,Automated Phone,Likely Voters,749.0,41.0,52.0,0.0,7.0
2012-11-06,16499-0-0,SD,Nielson Brothers,,2012-10-28,2012-10-31,http://big.assets.huffingtonpost.com/NBPSouthDakota.pdf,Nonpartisan,Automated Phone,Likely Voters,777.0,42.0,50.0,0.0,8.0
2012-11-06,16663-0-0,SD,Nielson Brothers,,2012-10-31,2012-11-04,http://big.assets.huffingtonpost.com/NBPSDNov.pdf,Nonpartisan,Automated Phone,Likely Voters,617.0,41.0,53.0,0.0,6.0
2012-11-06,12578-0-0,TN,MTSU,,2011-10-03,2011-10-14,http://blogs.knoxnews.com/humphrey/2011/10/mtsu-poll-obama-unpopular-in-t.html,Nonpartisan,Live Phone,Adults,640.0,29.0,44.0,0.0,0.0
2012-11-06,13087-1-0,TN,MTSU,,2012-02-13,2012-02-25,http://mtsusurveygroup.org/wp-content/uploads/2012/02/MTSU_Poll_Spring2012_Report_final2.pdf,Nonpartisan,Live Phone,Likely Voters,416.0,41.0,47.0,0.0,0.0
2012-11-06,13125-1-0,TN,Vanderbit/PSRA,,2012-02-16,2012-02-22,http://www.vanderbilt.edu/csdi/Feb_2012_Complete_VU_Poll_Results.pdf,Nonpartisan,Live Phone,Registered Voters,1508.0,39.0,42.0,0.0,7.0
2012-11-06,13845-0-0,TN,Vanderbit/PSRA,,2012-05-02,2012-05-09,http://www.vanderbilt.edu/csdi/tl2012.pdf,Nonpartisan,Live Phone,Registered Voters,826.0,40.0,47.0,0.0,0.0
2012-11-06,15226-0-0,TN,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/1lsn1kauw9/Tabs_TN.pdf,Nonpartisan,Internet,Likely Voters,694.0,42.0,50.0,4.0,4.0
2012-11-06,15871-0-0,TN,YouGov,,2012-10-04,2012-10-11,http://today.yougov.com/news/2012/10/16/tennessee/,Nonpartisan,Internet,Likely Voters,484.0,43.0,52.0,2.0,4.0
2012-11-06,16330-0-0,TN,MTSU,,2012-10-16,2012-10-21,http://mtsusurveygroup.org/wp-content/uploads/2012/10/MTSU-Poll-Fall-2012-Release-1.pdf,Nonpartisan,Live Phone,Likely Voters,609.0,34.0,59.0,1.0,6.0
2012-11-06,16594-0-0,TN,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/tennessee/,Nonpartisan,Internet,Likely Voters,697.0,42.0,53.0,2.0,3.0
2012-11-06,12626-0-0,TX,U of Texas/Texas Tribune,,2011-10-19,2011-10-26,http://www.texastribune.org/texas-politics/2012-presidential-election/cain-edges-perry-new-uttt-poll/,Nonpartisan,Internet,Registered Voters,800.0,34.0,36.0,0.0,0.0
2012-11-06,12647-0-0,TX,PPP (D),,2012-01-12,2012-01-15,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_TX_0118.pdf,Pollster,Automated Phone,Likely Voters,700.0,42.0,49.0,0.0,9.0
2012-11-06,13457-0-0,TX,U of Texas/Texas Tribune,,2012-02-08,2012-02-15,http://d2o6nd3dubbyr6.cloudfront.net/media/documents/UTTT-201202-summary-day2.pdf,Nonpartisan,Internet,Likely Voters,529.0,36.0,49.0,0.0,0.0
2012-11-06,13603-0-0,TX,PPP (D),,2012-04-19,2012-04-22,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_TX_424.pdf,Pollster,Automated Phone,Likely Voters,591.0,43.0,50.0,0.0,7.0
2012-11-06,13863-0-0,TX,YouGov/U of Texas/Texas Tribune,,2012-05-07,2012-05-13,http://www.texastribune.org/texas-politics/2012-elections/uttt-poll-runoff-prospects-loom-us-senate-races/,Nonpartisan,Internet,Likely Voters,511.0,35.0,55.0,0.0,0.0
2012-11-06,15231-1-0,TX,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/s6a0a1vyw5/Tabs_TX.pdf,Nonpartisan,Internet,Likely Voters,1165.0,41.0,53.0,4.0,2.0
2012-11-06,14990-0-0,TX,Wilson Perkins Allen Opinion Research (R),,2012-09-09,2012-09-11,http://big.assets.huffingtonpost.com/tx120911.pdf,Pollster,Live Phone,Likely Voters,1000.0,40.0,55.0,2.0,3.0
2012-11-06,15488-0-0,TX,Texas Lyceum,,2012-09-10,2012-09-26,http://www.texaslyceum.org/media/staticContent/PubCon_Journals/2012/2012_Texas_Lyceum_Poll_FINAL_RESULTS_10-1-12.pdf,Nonpartisan,Live Phone,Likely Voters,443.0,39.0,58.0,0.0,4.0
2012-11-06,15872-0-0,TX,YouGov,,2012-10-04,2012-10-11,http://today.yougov.com/news/2012/10/16/texas/,Nonpartisan,Internet,Likely Voters,957.0,41.0,55.0,2.0,2.0
2012-11-06,16331-0-0,TX,YouGov/U of Texas/Texas Tribune,,2012-10-15,2012-10-21,http://www.texastribune.org/texas-politics/2012-elections/new-uttt-poll-romney-comfortably-ahead-texas/,Nonpartisan,Internet,Likely Voters,540.0,39.0,55.0,6.0,0.0
2012-11-06,16596-0-0,TX,YouGov,,2012-10-31,2012-11-03,http://today.yougov.com/news/2012/11/04/texas/,Nonpartisan,Internet,Likely Voters,1563.0,38.0,57.0,3.0,2.0
2012-11-06,15024-0-0,UT,PPP (D),,2011-07-08,2011-07-10,http://www.publicpolicypolling.com/pdf/PPP_Release_UT_07141205.pdf,Pollster,Automated Phone,Likely Voters,732.0,31.0,63.0,0.0,6.0
2012-11-06,14175-0-0,UT,Dan Jones & Associates,Deseret Morning News,2012-06-15,2012-06-21,http://www.deseretnews.com/images/article/graphic/908972/908972.jpg,Nonpartisan,Live Phone,Registered Voters,1222.0,26.0,68.0,4.0,2.0
2012-11-06,16144-0-0,UT,Key/BYU,,2012-10-09,2012-10-13,http://utahdatapoints.com/2012/10/key-research-poll-general-election-predictions/,Nonpartisan,Live Phone,Likely Voters,500.0,20.0,71.0,0.0,9.0
2012-11-06,16509-0-0,UT,Dan Jones & Associates,Deseret Morning News,2012-10-26,2012-11-01,http://www.deseretnews.com/article/865565943/Deseret-NewsKSL-poll-Mitt-Romney-holds-big-lead-in-presidential-race-in-Utah-69-support.html,Nonpartisan,Live Phone,Registered Voters,870.0,26.0,69.0,0.0,0.0
2012-11-06,16630-0-0,UT,Mason-Dixon/The Salt Lake Tribune,,2012-10-29,2012-10-31,http://www.sltrib.com/sltrib/politics/55198881-90/romney-percent-state-president.html.csp,Nonpartisan,Live Phone,Registered Voters,625.0,25.0,70.0,2.0,3.0
2012-11-06,10634-4-0,VA,PPP (D),,2010-11-10,2010-11-13,http://www.publicpolicypolling.com/pdf/PPP_Release_VA_1116205.pdf,Pollster,Automated Phone,Likely Voters,551.0,48.0,43.0,0.0,9.0
2012-11-06,11015-4-0,VA,PPP (D),,2011-02-24,2011-02-27,http://www.publicpolicypolling.com/pdf/PPP_Release_VA_03021118.pdf,Pollster,Automated Phone,Likely Voters,524.0,48.0,42.0,0.0,10.0
2012-11-06,11312-2-0,VA,Washington Post,,2011-04-28,2011-05-04,http://www.washingtonpost.com/wp-srv/politics/polls/postpoll_050042011_MON.html,Nonpartisan,Live Phone,Adults,1180.0,50.0,44.0,2.0,5.0
2012-11-06,11318-4-0,VA,PPP (D),,2011-05-05,2011-05-08,http://www.publicpolicypolling.com/pdf/PPP_Release_VA_0510424.pdf,Pollster,Automated Phone,Likely Voters,547.0,51.0,40.0,0.0,9.0
2012-11-06,11984-2-0,VA,Christopher Newport /Times Dispatch,,2011-10-03,2011-10-08,http://static.mgnetwork.com/rtd/pdfs/20111016_poll.pdf,Nonpartisan,Live Phone,Registered Voters,1027.0,42.0,46.0,2.0,7.0
2012-11-06,11953-1-0,VA,Quinnipiac,,2011-10-05,2011-10-09,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/virginia/release-detail?ReleaseID=1658,Nonpartisan,Live Phone,Registered Voters,1459.0,47.0,42.0,1.0,7.0
2012-11-06,12284-1-0,VA,PPP (D),,2011-12-11,2011-12-13,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_VA_12141118.pdf,Pollster,Automated Phone,Likely Voters,600.0,48.0,42.0,0.0,10.0
2012-11-06,12327-2-0,VA,Quinnipiac,,2011-12-13,2011-12-19,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/virginia/release-detail?ReleaseID=1684,Nonpartisan,Live Phone,Registered Voters,1135.0,42.0,44.0,3.0,7.0
2012-11-06,12872-1-0,VA,Mason-Dixon,,2012-01-16,2012-01-18,http://hotlineoncall.nationaljournal.com/archives/2012/01/poll-shows-kain.php,Nonpartisan,Live Phone,Likely Voters,625.0,45.0,44.0,0.0,11.0
2012-11-06,12745-0-0,VA,Quinnipiac,,2012-02-01,2012-02-06,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/virginia/release-detail?ReleaseID=1700,Nonpartisan,Live Phone,Registered Voters,1544.0,47.0,43.0,1.0,8.0
2012-11-06,13153-0-0,VA,Christopher Newport /Times Dispatch,,2012-02-04,2012-02-13,http://www.cnu.edu/cpp/pdf/Survey_Report_Feb_20_2012.pdf,Nonpartisan,Live Phone,Registered Voters,1018.0,43.0,46.0,7.0,4.0
2012-11-06,13080-1-0,VA,Roanoke College,,2012-02-13,2012-02-26,http://roanoke.edu/Documents/rcpoll/frequencies.Politics.Feb2012.pdf,Nonpartisan,Live Phone,Adults,607.0,42.0,43.0,0.0,16.0
2012-11-06,13152-0-0,VA,Rasmussen,,2012-02-21,2012-02-21,http://www.rasmussenreports.com/public_content/archive/election_2012_archive/virginia/obama_leads_romney_santorum_in_virginia,Nonpartisan,Automated Phone,Likely Voters,500.0,49.0,43.0,5.0,3.0
2012-11-06,13121-2-0,VA,NBC/Marist,,2012-02-29,2012-03-02,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/120304NBCMaristVirginiaMarch2012.pdf,Nonpartisan,Live Phone,Registered Voters,1273.0,52.0,35.0,0.0,12.0
2012-11-06,13274-0-0,VA,Quinnipiac,,2012-03-13,2012-03-18,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/virginia/release-detail?ReleaseID=1721,Nonpartisan,Live Phone,Registered Voters,1034.0,50.0,42.0,1.0,3.0
2012-11-06,13295-0-0,VA,Rasmussen,,2012-03-20,2012-03-20,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/virginia/virginia_obama_widens_lead_over_romney_santorum,Nonpartisan,Automated Phone,Likely Voters,500.0,51.0,42.0,4.0,4.0
2012-11-06,13494-1-0,VA,Roanoke College,,2012-03-26,2012-04-05,http://roanoke.edu/Documents/rcpoll/March.April.2012%20freqs.V2.pdf,Nonpartisan,Live Phone,Registered Voters,537.0,40.0,46.0,0.0,0.0
2012-11-06,13620-0-0,VA,Purple Strategies,,2012-04-19,2012-04-23,http://www.purplestrategies.com/wp-content/uploads/AprilPurplePoll_v9.pdf,Nonpartisan,Automated Phone,Likely Voters,600.0,48.0,46.0,0.0,6.0
2012-11-06,13612-0-0,VA,Rasmussen,,2012-04-23,2012-04-23,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/virginia/election_2012_virginia_president,Nonpartisan,Automated Phone,Likely Voters,500.0,44.0,45.0,6.0,5.0
2012-11-06,13657-0-0,VA,PPP (D),,2012-04-26,2012-04-29,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_VA_050112.pdf,Pollster,Automated Phone,Registered Voters,680.0,51.0,43.0,0.0,6.0
2012-11-06,13686-1-0,VA,Washington Post,,2012-04-28,2012-05-02,http://www.washingtonpost.com/wp-srv/politics/polls/postVApoll_20120502.html,Nonpartisan,Live Phone,Registered Voters,964.0,51.0,44.0,3.0,2.0
2012-11-06,14194-1-0,VA,ODU/Virginian-Pilot,,2012-05-16,2012-06-15,http://hamptonroads.com/2012/06/poll-virginians-conservative-prefer-obama,Nonpartisan,Live Phone,Registered Voters,776.0,49.0,42.0,1.0,8.0
2012-11-06,13893-0-0,VA,NBC/Marist,,2012-05-17,2012-05-20,http://msnbcmedia.msn.com/i//MSNBC/Sections/A_Politics/_Today_Stories_Teases/NBC%20News-Marist_Poll_Virginia.pdf,Nonpartisan,Live Phone,Registered Voters,1076.0,48.0,44.0,1.0,7.0
2012-11-06,14020-0-0,VA,Quinnipiac,,2012-05-30,2012-06-04,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/virginia/release-detail?ReleaseID=1760,Nonpartisan,Live Phone,Registered Voters,1282.0,47.0,42.0,3.0,8.0
2012-11-06,14035-1-0,VA,Purple Strategies,,2012-05-31,2012-06-05,http://www.purplestrategies.com/wp-content/uploads/6.2012-Purple-Poll.pdf,Nonpartisan,Automated Phone,Likely Voters,600.0,49.0,46.0,0.0,5.0
2012-11-06,14001-0-0,VA,Rasmussen,,2012-06-03,2012-06-03,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/virginia/election_2012_virginia_president,Nonpartisan,Automated Phone,Likely Voters,500.0,47.0,47.0,3.0,3.0
2012-11-06,14324-0-0,VA,Garin-Hart-Yang (D-Priorities USA),,2012-06-25,2012-07-03,http://www.prioritiesusaaction.org/blog/2012-07-mitt-romneys-central-qualification-becomes-a-signifi,Sponsor,Live Phone,Likely Voters,810.0,46.0,43.0,0.0,0.0
2012-11-06,14173-0-0,VA,We Ask America,,2012-06-25,2012-06-25,http://weaskamerica.com/2012/06/26/va-co/,Nonpartisan,Automated Phone,Likely Voters,1106.0,43.0,48.0,0.0,9.0
2012-11-06,14286-0-0,VA,PPP (D),,2012-07-05,2012-07-08,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_NCVA_071012.pdf,Pollster,Automated Phone,Registered Voters,647.0,50.0,42.0,0.0,8.0
2012-11-06,14356-1-0,VA,Purple Strategies,,2012-07-09,2012-07-13,http://www.purplestrategies.com/wp-content/uploads/7.2012-Purple-Poll.pdf,Nonpartisan,Automated Phone,Likely Voters,600.0,46.0,44.0,0.0,10.0
2012-11-06,14383-0-0,VA,Quinnipiac,,2012-07-11,2012-07-16,http://www.quinnipiac.edu/institutes-and-centers/polling-institute/virginia/release-detail?ReleaseID=1778,Nonpartisan,Live Phone,Registered Voters,1673.0,44.0,44.0,2.0,10.0
2012-11-06,14375-0-0,VA,Rasmussen,,2012-07-16,2012-07-17,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/virginia/election_2012_virginia_president,Nonpartisan,Automated Phone,Likely Voters,500.0,47.0,46.0,3.0,3.0
2012-11-06,14585-1-0,VA,Quinnipiac/NYT/CBS,,2012-07-31,2012-08-06,http://www.nytimes.com/interactive/2012/08/08/us/politics/08poll-results-documents.html?ref=politics,Nonpartisan,Live Phone,Likely Voters,1412.0,49.0,45.0,1.0,5.0
2012-11-06,14594-0-0,VA,Rasmussen,,2012-08-07,2012-08-07,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/virginia/election_2012_virginia_president,Nonpartisan,Automated Phone,Likely Voters,500.0,48.0,46.0,2.0,3.0
2012-11-06,14666-1-0,VA,Purple Strategies,,2012-08-13,2012-08-14,http://www.purplestrategies.com/wp-content/uploads/PurplePoll_Aug15_Final.pdf,Nonpartisan,Automated Phone,Likely Voters,600.0,45.0,48.0,0.0,8.0
2012-11-06,14717-1-0,VA,PPP (D),,2012-08-16,2012-08-19,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_VA_082112.pdf,Pollster,Automated Phone,Likely Voters,855.0,50.0,45.0,0.0,5.0
2012-11-06,14789-0-0,VA,Rasmussen,,2012-08-23,2012-08-23,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/virginia/election_2012_virginia_president,Nonpartisan,Automated Phone,Likely Voters,500.0,47.0,47.0,3.0,3.0
2012-11-06,15164-0-0,VA,YouGov,,2012-09-07,2012-09-14,http://cdn.yougov.com/cumulus_uploads/document/pw3qd4926m/cbsTabs_VA.pdf,Nonpartisan,Internet,Likely Voters,1047.0,48.0,44.0,2.0,6.0
2012-11-06,14971-0-0,VA,Gravis Marketing,,2012-09-08,2012-09-09,http://www.realclearpolitics.com/docs/2012/Gravis_VA_0911.pdf,Nonpartisan,Automated Phone,Likely Voters,2238.0,44.0,49.0,0.0,7.0
2012-11-06,15029-0-0,VA,NBC/WSJ/Marist,NBC News,2012-09-09,2012-09-11,http://msnbcmedia.msn.com/i/MSNBC/Sections/A_Politics/_Today_Stories_Teases/virginia_poll_september.pdf,Nonpartisan,Live Phone,Likely Voters,996.0,49.0,44.0,2.0,5.0
2012-11-06,15119-0-0,VA,Quinnipiac/NYT/CBS,,2012-09-11,2012-09-17,http://www.cbsnews.com/8301-250_162-57515519/poll-obama-leads-in-virginia-wisconsin-tight-in-colorado/?pageNum=4&tag=contentMain;contentBody,Nonpartisan,Live Phone,Likely Voters,1474.0,50.0,46.0,1.0,3.0
2012-11-06,15106-0-0,VA,Washington Post,,2012-09-12,2012-09-16,http://www.washingtonpost.com/local/dc-politics/post-poll-obama-up-8-points-over-romney-in-virginia/2012/09/18/ca691d9a-0193-11e2-9367-4e1bafb958db_story.html,Nonpartisan,Live Phone,Likely Voters,847.0,52.0,44.0,0.0,0.0
2012-11-06,15072-0-0,VA,PPP (D),,2012-09-13,2012-09-16,http://www.publicpolicypolling.com/pdf/2011/PPP_Release_VA_91612.pdf,Pollster,Automated Phone,Likely Voters,1021.0,51.0,46.0,0.0,3.0
2012-11-06,15044-0-0,VA,Rasmussen,,2012-09-13,2012-09-13,http://www.rasmussenreports.com/public_content/politics/elections/election_2012/election_2012_presidential_election/virginia/election_2012_virginia_president,Nonpartisan,Automated Phone,Likely Voters,500.0,49.0,48.0,1.0,2.0
2012-11-06,15202-0-0,VA,Purple Strategies,,2012-09-15,2012-09-19,http://www.purplestrategies.com/wp-content/uploads/PurplePoll-9.21.12.pdf,Nonpartisan,IVR/Online,Likely Voters,600.0,46.0,43.0,0.0,11.0
2012-11-06,15148-0-0,VA,FOX,,2012-09-16,2012-09-18,http://www.foxnews.com/politics/interactive/2012/09/19/likely-voters-in-virginia-favor-obama-over-romney/,Nonpartisan,Live Phone,Likely Voters,1006.0,49.0,42.0,3.0,6.0
