Election date,Poll ID,State,Pollster,Sponsors,Poll start date,Poll end date,Source,Partisan,Method,Population type,Observations,Democratic,Republican,Other,Undecided
2016-11-08,26807-38-0,PA,SurveyMonkey,,2016-11-01,2016-11-07,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,2845.0,46.0,43.0,9.0,3.0
2016-11-08,26764-0-0,PA,Remington Research Group (R)/Axiom Strategies,,2016-11-01,2016-11-02,http://big.assets.huffingtonpost.com/ABC_PA_STATEWIDE110416.pdf,Sponsor,IVR/Live Phone,Likely Voters,2683.0,46.0,45.0,6.0,3.0
2016-11-08,26736-0-0,PA,Gravis Marketing/Breitbart,,2016-11-01,2016-11-02,thttps://www.scribd.com/document/330033616/Pennsylvania-November-3-2016-v2-1#from_embed,Nonpartisan,IVR/Online,Registered Voters,1016.0,47.0,45.0,6.0,3.0
2016-11-08,26802-0-0,PA,CBS/YouGov,,2016-11-03,2016-11-05,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jmei6e535m/FinalYouGov2016.pdf,Nonpartisan,Internet,Likely Voters,931.0,45.0,43.0,8.0,4.0
2016-11-08,23160-11-0,SC,PPP (D),,2015-11-07,2015-11-08,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_SC_111715.pdf,Pollster,IVR/Online,Likely Voters,1290.0,42.0,47.0,0.0,11.0
2016-11-08,23186-3-0,SC,Morning Consult/Campaign for Sustainable Rx Pricing ,,2015-11-10,2015-11-16,http://morningconsult.com/wp-content/uploads/2015/11/151101_topline_SC_FINAL.pdf,Nonpartisan,Live Phone/Online,Registered Voters,627.0,41.0,44.0,0.0,15.0
2016-11-08,25389-0-0,SC,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,894.0,42.0,49.0,0.0,8.0
2016-11-08,25389-1-0,SC,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,894.0,38.0,45.0,13.0,4.0
2016-11-08,25127-0-0,SC,PPP (D),,2016-08-09,2016-08-10,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_SC_81116.pdf,Pollster,IVR/Online,Likely Voters,1290.0,39.0,41.0,7.0,13.0
2016-11-08,25222-0-0,SC,Gravis Marketing,,2016-08-15,2016-08-17,http://gravismarketing.com/news/current-south-carolina-polling/,Nonpartisan,IVR/Online,Registered Voters,768.0,42.0,46.0,0.0,12.0
2016-11-08,25222-1-0,SC,Gravis Marketing,,2016-08-15,2016-08-17,http://gravismarketing.com/news/current-south-carolina-polling/,Nonpartisan,IVR/Online,Registered Voters,768.0,37.0,41.0,10.0,11.0
2016-11-08,25249-0-0,SC,Feldman (D-South Carolina Democratic Party),,2016-08-18,2016-08-21,https://www.dropbox.com/s/25lt1dwrfpktd2s/Memo%20-%20SCDP%20-%20August%20Poll%20-%20August%2023%202016.pdf?dl=0,Sponsor,Live Phone,Likely Voters,600.0,39.0,39.0,6.0,16.0
2016-11-08,25249-1-0,SC,Feldman (D-South Carolina Democratic Party),,2016-08-18,2016-08-21,https://www.dropbox.com/s/25lt1dwrfpktd2s/Memo%20-%20SCDP%20-%20August%20Poll%20-%20August%2023%202016.pdf?dl=0,Sponsor,Live Phone,Likely Voters,600.0,43.0,45.0,0.0,12.0
2016-11-08,25569-0-0,SC,Ipsos/Reuters,,2016-08-26,2016-09-15,http://big.assets.huffingtonpost.com/Reuters.9.16.16.pdf,Nonpartisan,Internet,Likely Voters,703.0,43.0,51.0,0.0,6.0
2016-11-08,25476-0-0,SC,Starboard Communications (R- SCGOP),,2016-09-07,2016-09-09,https://www.scgop.com/2016/09/13/trump-holds-double-digit-lead-new-south-carolina-poll/,Pollster,Live Phone,Likely Voters,600.0,35.0,48.0,7.0,11.0
2016-11-08,26130-0-0,SC,Ipsos/Reuters,,2016-09-16,2016-10-06,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7407,Nonpartisan,Internet,Likely Voters,528.0,47.0,48.0,0.0,5.0
2016-11-08,25802-0-0,SC,Winthrop University,,2016-09-18,2016-09-26,http://www.winthrop.edu/winthroppoll/default.aspx?id=9804,Nonpartisan,Live Phone,Likely Voters,475.0,38.0,42.0,9.0,11.0
2016-11-08,26344-32-0,SC,Ipsos/Reuters,,2016-09-23,2016-10-13,http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf,Nonpartisan,Internet,Likely Voters,751.0,46.0,49.0,0.0,5.0
2016-11-08,26806-33-0,SC,Ipsos/Reuters,,2016-10-17,2016-11-06,http://big.assets.huffingtonpost.com/Reuters.11.07.16.pdf,Nonpartisan,Internet,Likely Voters,617.0,44.0,49.0,0.0,7.0
2016-11-08,26441-40-0,SC,SurveyMonkey,,2016-10-18,2016-10-24,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,1900.0,43.0,45.0,9.0,3.0
2016-11-08,26592-39-0,SC,UPI/CVOTER,,2016-10-23,2016-10-29,https://www.documentcloud.org/documents/3210977-UPI-CVoter-2016-StatePoll-October-29.html,Nonpartisan,Internet,Likely Voters,325.0,42.0,54.0,4.0,0.0
2016-11-08,26596-40-0,SC,SurveyMonkey,,2016-10-25,2016-10-31,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,1762.0,43.0,45.0,8.0,3.0
2016-11-08,26793-39-0,SC,UPI/CVOTER,,2016-10-30,2016-11-06,https://www.documentcloud.org/documents/3215082-UPI-CVoter-2016-StatePoll-November-6-1.html,Nonpartisan,Internet,Likely Voters,338.0,42.0,53.0,5.0,0.0
2016-11-08,26807-40-0,SC,SurveyMonkey,,2016-11-01,2016-11-07,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,1698.0,43.0,47.0,8.0,3.0
2016-11-08,24520-0-0,TN,Vanderbit/PSRA,,2016-04-25,2016-05-11,http://big.assets.huffingtonpost.com/VanderbiltTNSpring2016_FinalTopline0512.pdf,Nonpartisan,Live Phone,Registered Voters,1001.0,35.0,44.0,2.0,18.0
2016-11-08,25047-0-0,TN,ICITIZEN,,2016-07-25,2016-07-27,https://icitizen.com/insights/tennessee-poll-results-julyaugust-2016/,Nonpartisan,Internet,Registered Voters,531.0,33.0,49.0,0.0,18.0
2016-11-08,25047-1-0,TN,ICITIZEN,,2016-07-25,2016-07-27,https://icitizen.com/insights/tennessee-poll-results-julyaugust-2016/,Nonpartisan,Internet,Registered Voters,531.0,29.0,46.0,15.0,11.0
2016-11-08,25391-0-0,TN,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,1021.0,37.0,55.0,0.0,8.0
2016-11-08,25391-1-0,TN,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,1021.0,31.0,51.0,13.0,5.0
2016-11-08,25570-0-0,TN,Ipsos/Reuters,,2016-08-26,2016-09-15,http://big.assets.huffingtonpost.com/Reuters.9.16.16.pdf,Nonpartisan,Internet,Likely Voters,578.0,26.0,50.0,0.0,24.0
2016-11-08,26131-0-0,TN,Ipsos/Reuters,,2016-09-16,2016-10-06,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7407,Nonpartisan,Internet,Likely Voters,800.0,34.0,49.0,0.0,17.0
2016-11-08,25987-0-0,TN,Vanderbit/PSRA,,2016-09-19,2016-10-02,http://www.vanderbilt.edu/csdi/presidential_toplines_2016.pdf,Nonpartisan,Live Phone,Registered Voters,1000.0,33.0,44.0,9.0,14.0
2016-11-08,26344-33-0,TN,Ipsos/Reuters,,2016-09-23,2016-10-13,http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf,Nonpartisan,Internet,Likely Voters,799.0,35.0,47.0,0.0,18.0
2016-11-08,25977-0-0,TN,MTSU,,2016-09-28,2016-10-02,http://mtsupoll.org/2016/10/04/f2016pres/,Nonpartisan,Live Phone,Likely Voters,472.0,36.0,48.0,7.0,10.0
2016-11-08,25977-1-0,TN,MTSU,,2016-09-28,2016-10-02,http://mtsupoll.org/2016/10/04/f2016pres/,Nonpartisan,Live Phone,Likely Voters,472.0,40.0,50.0,3.0,7.0
2016-11-08,26285-0-0,TN,ICITIZEN,,2016-10-14,2016-10-17,https://icitizen.com/insights/tennessee-poll-results-october-2016-election/,Nonpartisan,Internet,Registered Voters,508.0,34.0,44.0,14.0,8.0
2016-11-08,26806-34-0,TN,Ipsos/Reuters,,2016-10-17,2016-11-06,http://big.assets.huffingtonpost.com/Reuters.11.07.16.pdf,Nonpartisan,Internet,Likely Voters,823.0,36.0,50.0,0.0,14.0
2016-11-08,26441-42-0,TN,SurveyMonkey,,2016-10-18,2016-10-24,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,572.0,38.0,49.0,9.0,4.0
2016-11-08,26592-41-0,TN,UPI/CVOTER,,2016-10-23,2016-10-29,https://www.documentcloud.org/documents/3210977-UPI-CVoter-2016-StatePoll-October-29.html,Nonpartisan,Internet,Likely Voters,339.0,38.0,57.0,5.0,0.0
2016-11-08,26596-42-0,TN,SurveyMonkey,,2016-10-25,2016-10-31,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,550.0,38.0,51.0,8.0,2.0
2016-11-08,26793-41-0,TN,UPI/CVOTER,,2016-10-30,2016-11-06,https://www.documentcloud.org/documents/3215082-UPI-CVoter-2016-StatePoll-November-6-1.html,Nonpartisan,Internet,Likely Voters,339.0,39.0,55.0,6.0,0.0
2016-11-08,26807-42-0,TN,SurveyMonkey,,2016-11-01,2016-11-07,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,1433.0,41.0,49.0,8.0,2.0
2016-11-08,22837-5-0,TX,Texas Lyceum,,2015-09-08,2015-09-21,http://www.texaslyceum.org/Resources/Documents/TEXAS%20LYCEUM%20POLL/2015%20Texas%20Lyceum%20Poll%20Results.pdf,Nonpartisan,Live Phone,Likely Voters,633.0,37.0,39.0,0.0,25.0
2016-11-08,24775-0-0,TX,YouGov/University of Texas/Texas Tribune,Texas Tribune,2016-06-10,2016-06-19,https://texaspolitics.utexas.edu/set/2016-general-election-match-clinton-vs-trump-june-2016,Nonpartisan,Internet,Registered Voters,1200.0,33.0,41.0,19.0,8.0
2016-11-08,25185-0-0,TX,Dixie Strategies (R)/KTVT-CBS 11,,2016-08-08,2016-08-09,http://dfw.cbslocal.com/2016/08/11/trump-leads-texas-in-ktvt-cbs-11dixie-strategies-poll/?e=nqnAj57idgC1eA,Pollster,IVR/Live Phone,Likely Voters,1018.0,36.0,46.0,9.0,9.0
2016-11-08,25352-0-0,TX,Washington Post/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,5147.0,46.0,45.0,0.0,9.0
2016-11-08,25352-1-0,TX,Washington Post/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,5147.0,40.0,40.0,14.0,6.0
2016-11-08,25184-0-0,TX,PPP (D),,2016-08-12,2016-08-14,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_TX_81616.pdf,Pollster,IVR/Online,Likely Voters,944.0,38.0,44.0,8.0,10.0
2016-11-08,25184-1-0,TX,PPP (D),,2016-08-12,2016-08-14,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_TX_81616.pdf,Pollster,IVR/Online,Likely Voters,944.0,44.0,50.0,0.0,6.0
2016-11-08,25571-0-0,TX,Ipsos/Reuters,,2016-08-26,2016-09-15,http://big.assets.huffingtonpost.com/Reuters.9.16.16.pdf,Nonpartisan,Internet,Likely Voters,869.0,29.0,51.0,0.0,20.0
2016-11-08,25501-0-0,TX,Texas Lyceum,,2016-09-01,2016-09-11,http://www.texaslyceum.org/resources/Pictures/2016%20Texas%20Lyceum%20Day%202%20Executive%20Summary.pdf,Nonpartisan,Live Phone,Likely Voters,502.0,36.0,42.0,0.0,21.0
2016-11-08,25501-1-0,TX,Texas Lyceum,,2016-09-01,2016-09-11,http://www.texaslyceum.org/resources/Pictures/2016%20Texas%20Lyceum%20Day%202%20Executive%20Summary.pdf,Nonpartisan,Live Phone,Likely Voters,502.0,32.0,39.0,12.0,17.0
2016-11-08,26132-0-0,TX,Ipsos/Reuters,,2016-09-16,2016-10-06,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7407,Nonpartisan,Internet,Likely Voters,1111.0,34.0,50.0,0.0,16.0
2016-11-08,26344-34-0,TX,Ipsos/Reuters,,2016-09-23,2016-10-13,http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf,Nonpartisan,Internet,Likely Voters,831.0,32.0,57.0,0.0,11.0
2016-11-08,26653-0-0,TX,Dixie Strategies (R)/KTVT-CBS 11,,2016-09-29,2016-10-01,http://big.assets.huffingtonpost.com/DIXIETX161001.pdf,Pollster,IVR/Live Phone,Likely Voters,780.0,38.0,45.0,7.0,10.0
2016-11-08,26255-0-0,TX,University of Houston,,2016-10-07,2016-10-15,http://www.uh.edu/class/hobby/texas2016/,Nonpartisan,Live Phone,Likely Voters,1000.0,38.0,41.0,5.0,16.0
2016-11-08,26250-0-0,TX,WashPost/SurveyMonkey,,2016-10-08,2016-10-16,http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/,Nonpartisan,Internet,Likely Voters,1332.0,46.0,48.0,0.0,5.0
2016-11-08,26250-1-0,TX,WashPost/SurveyMonkey,,2016-10-08,2016-10-16,http://apps.washingtonpost.com/g/page/politics/surveymonkey-15-state-poll/2103/,Nonpartisan,Internet,Likely Voters,1332.0,42.0,44.0,10.0,3.0
2016-11-08,26172-0-0,TX,SurveyUSA/TEGNA,,2016-10-10,2016-10-12,http://www.surveyusa.com/client/PollReport.aspx?g=faea8eba-c782-4534-8805-83846d8a5c55,Sponsor,IVR/Online,Likely Voters,638.0,43.0,47.0,4.0,5.0
2016-11-08,26496-0-0,TX,YouGov/University of Texas/Texas Tribune,Texas Tribune,2016-10-14,2016-10-23,https://www.texastribune.org/2016/10/27/uttt-poll-trump-holds-narrow-lead-over-clinton/,Nonpartisan,Internet,Likely Voters,959.0,42.0,45.0,14.0,0.0
2016-11-08,26806-35-0,TX,Ipsos/Reuters,,2016-10-17,2016-11-06,http://big.assets.huffingtonpost.com/Reuters.11.07.16.pdf,Nonpartisan,Internet,Likely Voters,1213.0,39.0,49.0,0.0,12.0
2016-11-08,26441-43-0,TX,SurveyMonkey,,2016-10-18,2016-10-24,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,2148.0,40.0,47.0,11.0,3.0
2016-11-08,26381-0-0,TX,CBS/YouGov,,2016-10-20,2016-10-21,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1zhdvfbx7y/TX_Final_20161023.pdf,Nonpartisan,Internet,Likely Voters,1031.0,43.0,46.0,8.0,3.0
2016-11-08,26524-0-0,TX,Pulse/Crosswind,,2016-10-22,2016-10-24,http://www.mystatesman.com/news/news/state-regional-govt-politics/new-texas-polls-shows-trump-with-small-but-safe-le/nsx2d/,Nonpartisan,IVR/Online,Likely Voters,800.0,38.0,45.0,7.0,10.0
2016-11-08,26592-42-0,TX,UPI/CVOTER,,2016-10-23,2016-10-29,https://www.documentcloud.org/documents/3210977-UPI-CVoter-2016-StatePoll-October-29.html,Nonpartisan,Internet,Likely Voters,429.0,41.0,55.0,5.0,0.0
2016-11-08,26596-43-0,TX,SurveyMonkey,,2016-10-25,2016-10-31,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,2051.0,41.0,47.0,10.0,3.0
2016-11-08,26652-0-0,TX,Dixie Strategies (R)/KTVT-CBS 11,,2016-10-27,2016-10-29,http://big.assets.huffingtonpost.com/DIXIETX161029.pdf,Pollster,IVR/Live Phone,Likely Voters,980.0,39.0,52.0,5.0,4.0
2016-11-08,26793-42-0,TX,UPI/CVOTER,,2016-10-30,2016-11-06,https://www.documentcloud.org/documents/3215082-UPI-CVoter-2016-StatePoll-November-6-1.html,Nonpartisan,Internet,Likely Voters,472.0,40.0,54.0,6.0,0.0
2016-11-08,26684-0-0,TX,NBC/WSJ/Marist,NBC News,2016-10-30,2016-11-01,http://www.nbcnews.com/politics/2016-election/polls-trump-ahead-arizona-texas-deadlocked-georgia-n677626,Nonpartisan,Live Phone,Likely Voters,679.0,41.0,49.0,4.0,6.0
2016-11-08,26684-1-0,TX,NBC/WSJ/Marist,NBC News,2016-10-30,2016-11-01,http://www.nbcnews.com/politics/2016-election/polls-trump-ahead-arizona-texas-deadlocked-georgia-n677626,Nonpartisan,Live Phone,Likely Voters,679.0,40.0,49.0,10.0,1.0
2016-11-08,26807-43-0,TX,SurveyMonkey,,2016-11-01,2016-11-07,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,3009.0,43.0,46.0,8.0,3.0
2016-11-08,22646-0-0,UT,Dan Jones & Associates/UtahPolicy.com,,2015-08-07,2015-08-14,http://utahpolicy.com/index.php/features/today-at-utah-policy/6850-,Nonpartisan,Live Phone/Online,Adults,500.0,29.0,38.0,29.0,3.0
2016-11-08,23503-1-0,UT,Dan Jones & Associates/UtahPolicy.com,,2015-12-08,2015-12-14,http://utahpolicy.com/index.php/features/today-at-utah-policy/8214-,Nonpartisan,Live Phone/Online,Adults,622.0,28.0,33.0,33.0,6.0
2016-11-08,24602-0-0,UT,Dan Jones & Associates/Deseret News/KSL,KSL-TV,2016-03-08,2016-03-15,http://www.deseretnews.com/article/865650513/Poll-Utah-would-vote-for-a-Democrat-for-president-over-Trump.html,Nonpartisan,Live Phone/Online,Likely Voters,500.0,38.0,36.0,0.0,24.0
2016-11-08,24297-1-0,UT,Dan Jones & Associates/UtahPolicy.com,,2016-03-23,2016-04-05,http://utahpolicy.com/index.php/features/today-at-utah-policy/9193-,Nonpartisan,Live Phone/Online,Registered Voters,600.0,38.0,38.0,0.0,25.0
2016-11-08,24491-0-0,UT,Dan Jones & Associates/UtahPolicy.com,,2016-05-02,2016-05-10,http://utahpolicy.com/index.php/features/today-at-utah-policy/9518-,Nonpartisan,Live Phone/Online,Registered Voters,588.0,30.0,43.0,0.0,26.0
2016-11-08,24624-0-0,UT,Gravis Marketing,,2016-05-31,2016-06-01,http://gravismarketing.com/polling-and-market-research/current-utah-polling/,Nonpartisan,Automated Phone,Registered Voters,1519.0,29.0,36.0,35.0,0.0
2016-11-08,24624-1-0,UT,Gravis Marketing,,2016-05-31,2016-06-01,http://gravismarketing.com/polling-and-market-research/current-utah-polling/,Nonpartisan,Automated Phone,Registered Voters,1519.0,26.0,29.0,45.0,0.0
2016-11-08,24658-0-0,UT,SurveyUSA/Salt Lake Tribune/Hinckley Institute,The Salt Lake Tribune,2016-06-02,2016-06-08,http://www.surveyusa.com/client/PollReport.aspx?g=58873557-0aca-4b92-9be8-a4982b0a744d,Nonpartisan,IVR/Online,Likely Voters,1238.0,35.0,35.0,13.0,17.0
2016-11-08,24725-0-0,UT,Dan Jones & Associates/UtahPolicy.com,,2016-06-08,2016-06-17,http://utahpolicy.com/index.php/features/today-at-utah-policy/9909-,Nonpartisan,Live Phone/Online,Registered Voters,614.0,27.0,36.0,30.0,8.0
2016-11-08,25086-0-0,UT,Dan Jones & Associates/UtahPolicy.com,,2016-07-18,2016-08-04,http://utahpolicy.com/index.php/features/today-at-utah-policy/10413-,Nonpartisan,Live Phone/Online,Likely Voters,858.0,25.0,37.0,31.0,7.0
2016-11-08,25392-0-0,UT,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,722.0,35.0,46.0,0.0,19.0
2016-11-08,25392-1-0,UT,WashPost/SurveyMonkey,,2016-08-09,2016-09-01,http://apps.washingtonpost.com/g/page/politics/washington-post-surveymonkey-50-state-poll/2086/,Nonpartisan,Internet,Registered Voters,722.0,27.0,34.0,28.0,11.0
2016-11-08,25239-0-0,UT,PPP (D),,2016-08-19,2016-08-21,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_UT_82316.pdf,Pollster,IVR/Online,Likely Voters,1018.0,24.0,39.0,24.0,14.0
2016-11-08,25239-1-0,UT,PPP (D),,2016-08-19,2016-08-21,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_UT_82316.pdf,Pollster,IVR/Online,Likely Voters,1018.0,33.0,53.0,0.0,14.0
2016-11-08,25572-0-0,UT,Ipsos/Reuters,,2016-08-26,2016-09-15,http://big.assets.huffingtonpost.com/Reuters.9.16.16.pdf,Nonpartisan,Internet,Likely Voters,408.0,29.0,48.0,0.0,23.0
2016-11-08,26133-0-0,UT,Ipsos/Reuters,,2016-09-16,2016-10-06,http://www.ipsos-na.com/news-polls/pressrelease.aspx?id=7407,Nonpartisan,Internet,Likely Voters,515.0,33.0,48.0,0.0,19.0
2016-11-08,26344-35-0,UT,Ipsos/Reuters,,2016-09-23,2016-10-13,http://big.assets.huffingtonpost.com/2016ReutersSOTN10.17.16.pdf,Nonpartisan,Internet,Likely Voters,543.0,35.0,41.0,0.0,24.0
2016-11-08,26160-0-0,UT,Monmouth University,,2016-10-10,2016-10-12,http://www.monmouth.edu/polling-institute/reports/MonmouthPoll_UT_101316/,Nonpartisan,Live Phone,Likely Voters,403.0,28.0,34.0,31.0,6.0
2016-11-08,26142-0-0,UT,Y2 Analytics (R),,2016-10-10,2016-10-11,http://big.assets.huffingtonpost.com/UTY2.pdf,Pollster,Live Phone,Likely Voters,500.0,26.0,26.0,40.0,7.0
2016-11-08,26187-0-0,UT,CBS/YouGov,,2016-10-12,2016-10-14,https://www.scribd.com/document/327758570/CBS-News-Battleground-Tracker-Utah-Oct-16#from_embed,Nonpartisan,Internet,Likely Voters,951.0,20.0,37.0,32.0,11.0
2016-11-08,26207-0-0,UT,Rasmussen/Heat Street,,2016-10-14,2016-10-16,http://heatst.com/politics/exclusive-evan-mcmullin-utah-poll-independent-conservative-ties-trump/?mod=sm_tw_post,Nonpartisan,IVR/Online,Likely Voters,750.0,28.0,30.0,37.0,4.0
2016-11-08,26806-36-0,UT,Ipsos/Reuters,,2016-10-17,2016-11-06,http://big.assets.huffingtonpost.com/Reuters.11.07.16.pdf,Nonpartisan,Internet,Likely Voters,532.0,33.0,40.0,0.0,27.0
2016-11-08,26441-44-0,UT,SurveyMonkey,,2016-10-18,2016-10-24,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,969.0,28.0,33.0,37.0,1.0
2016-11-08,26554-0-0,UT,Dan Jones/Salt Lake Tribune/Hinckley Institute,The Salt Lake Tribune,2016-10-20,2016-10-27,https://www.scribd.com/document/329381966/Tribune-Presidential-Poll,Nonpartisan,Live Phone/Online,Likely Voters,823.0,24.0,32.0,35.0,8.0
2016-11-08,26592-43-0,UT,UPI/CVOTER,,2016-10-23,2016-10-29,https://www.documentcloud.org/documents/3210977-UPI-CVoter-2016-StatePoll-October-29.html,Nonpartisan,Internet,Likely Voters,315.0,29.0,66.0,6.0,0.0
2016-11-08,26446-0-0,UT,Rasmussen/Heat Street,,2016-10-23,2016-10-24,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/utah/election_2016_utah_president,Nonpartisan,IVR/Online,Likely Voters,750.0,28.0,32.0,35.0,4.0
2016-11-08,26596-44-0,UT,SurveyMonkey,,2016-10-25,2016-10-31,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,1078.0,30.0,33.0,35.0,2.0
2016-11-08,26681-0-0,UT,Rasmussen/Heat Street,,2016-10-29,2016-10-31,http://www.rasmussenreports.com/public_content/politics/elections/election_2016/utah/election_2016_utah_president,Nonpartisan,IVR/Online,Likely Voters,750.0,31.0,42.0,26.0,2.0
2016-11-08,26793-43-0,UT,UPI/CVOTER,,2016-10-30,2016-11-06,https://www.documentcloud.org/documents/3215082-UPI-CVoter-2016-StatePoll-November-6-1.html,Nonpartisan,Internet,Likely Voters,320.0,28.0,43.0,29.0,0.0
2016-11-08,26671-0-0,UT,Monmouth University,,2016-10-30,2016-11-02,https://www.monmouth.edu/polling-institute/reports/MonmouthPoll_UT_110316/,Nonpartisan,Live Phone,Likely Voters,402.0,31.0,37.0,30.0,2.0
2016-11-08,26807-44-0,UT,SurveyMonkey,,2016-11-01,2016-11-07,https://www.surveymonkey.com/elections/map?poll=sm-lv-cpsplus,Nonpartisan,Internet,Likely Voters,1479.0,31.0,34.0,34.0,2.0
2016-11-08,26718-0-0,UT,Y2 Analytics (R),,2016-11-01,2016-11-03,http://big.assets.huffingtonpost.com/UTY2161103.pdf,Pollster,Live Phone,Likely Voters,500.0,24.0,33.0,37.0,7.0
2016-11-08,26803-0-0,UT,CBS/YouGov,,2016-11-03,2016-11-05,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/jmei6e535m/FinalYouGov2016.pdf,Nonpartisan,Internet,Likely Voters,762.0,23.0,40.0,34.0,4.0
2016-11-08,22389-12-0,VA,PPP (D),,2015-07-13,2015-07-15,http://www.publicpolicypolling.com/pdf/2015/PPP_Release_VA_71615.pdf,Pollster,IVR/Online,Likely Voters,1170.0,49.0,39.0,0.0,12.0
2016-11-08,22619-1-0,VA,Roanoke College,,2015-08-10,2015-08-20,http://www.roanoke.edu/about/news/rc_poll_politics_aug_2015,Nonpartisan,Live Phone,Likely Voters,608.0,45.0,32.0,0.0,23.0
2016-11-08,22896-2-0,VA,Christopher Newport,,2015-09-29,2015-10-08,http://cnu.edu/cpp/pdf/oct%2012%202015%20report-final.pdf,Nonpartisan,Live Phone,Registered Voters,1067.0,47.0,40.0,8.0,6.0
2016-11-08,23178-0-0,VA,Roanoke College,,2015-11-09,2015-11-13,http://www.roanoke.edu/about/news/presidential_candidates_rc_poll_nov_15,Nonpartisan,Live Phone,Registered Voters,555.0,50.0,36.0,0.0,14.0
2016-11-08,23701-0-0,VA,Roanoke College,,2016-01-18,2016-01-26,http://www.roanoke.edu/about/news/rc_poll_feb_2016_presidential_politics,Nonpartisan,Live Phone,Likely Voters,524.0,52.0,35.0,0.0,13.0
2016-11-08,24242-0-0,VA,Christopher Newport,,2016-03-23,2016-04-03,http://cnu.edu/cpp/pdf/april%207%202016%20report-final.pdf,Nonpartisan,Live Phone,Likely Voters,1102.0,44.0,35.0,0.0,22.0
2016-11-08,24534-0-0,VA,Roanoke College,,2016-05-09,2016-05-17,http://www.roanoke.edu/about/news/rc_poll_may_2016_general_election,Nonpartisan,Live Phone,Likely Voters,610.0,38.0,38.0,11.0,13.0
2016-11-08,24563-0-0,VA,Gravis Marketing,,2016-05-24,2016-05-24,http://gravismarketing.com/polling-and-market-research/virginia-election-poll052016/,Nonpartisan,Automated Phone,Registered Voters,1728.0,45.0,41.0,14.0,0.0
