question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
102950,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Harris,13288,Kamala D. Harris,DEM,40.0
102950,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Haley,13279,Nimrata R. Haley,REP,27.0
102951,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,O'Rourke,13276,Beto O'Rourke,DEM,41.0
102951,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Trump,13254,Donald Trump,REP,44.0
102952,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,O'Rourke,13276,Beto O'Rourke,DEM,38.0
102952,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Pence,13285,Mike Pence,REP,42.0
102953,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,O'Rourke,13276,Beto O'Rourke,DEM,37.0
102953,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Haley,13279,Nimrata R. Haley,REP,30.0
102954,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Warren,13258,Elizabeth Warren,DEM,45.0
102954,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Trump,13254,Donald Trump,REP,43.0
102955,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Warren,13258,Elizabeth Warren,DEM,43.0
102955,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Pence,13285,Mike Pence,REP,41.0
102956,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Warren,13258,Elizabeth Warren,DEM,42.0
102956,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Haley,13279,Nimrata R. Haley,REP,28.0
102957,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Sanders,13257,Bernard Sanders,DEM,48.0
102957,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Trump,13254,Donald Trump,REP,43.0
102958,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Sanders,13257,Bernard Sanders,DEM,48.0
102958,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Pence,13285,Mike Pence,REP,39.0
102959,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Sanders,13257,Bernard Sanders,DEM,48.0
102959,59595,2020,,460,SurveyUSA,"","",SurveyUSA,325,SurveyUSA,A,4520,rv,rv,Online,U.S. President,0,,9/13/19,9/16/19,11/3/20,"",false,,,false,false,9/19/19 07:45,,http://www.surveyusa.com/client/PollReport.aspx?g=6189a2c3-4801-46e4-898a-f512d9ed5d17,general,6210,Haley,13279,Nimrata R. Haley,REP,29.0
102960,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Biden,13256,Joseph R. Biden Jr.,DEM,57.0
102960,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Trump,13254,Donald Trump,REP,31.0
102961,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Biden,13256,Joseph R. Biden Jr.,DEM,58.0
102961,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Pence,13285,Mike Pence,REP,27.0
102962,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Biden,13256,Joseph R. Biden Jr.,DEM,56.0
102962,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Haley,13279,Nimrata R. Haley,REP,21.0
102963,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Harris,13288,Kamala D. Harris,DEM,53.0
102963,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Trump,13254,Donald Trump,REP,35.0
102964,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Harris,13288,Kamala D. Harris,DEM,51.0
102964,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Pence,13285,Mike Pence,REP,34.0
102965,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Harris,13288,Kamala D. Harris,DEM,51.0
102965,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Haley,13279,Nimrata R. Haley,REP,24.0
102966,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,O'Rourke,13276,Beto O'Rourke,DEM,51.0
102966,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Trump,13254,Donald Trump,REP,34.0
102967,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,O'Rourke,13276,Beto O'Rourke,DEM,47.0
102967,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Pence,13285,Mike Pence,REP,34.0
102968,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,O'Rourke,13276,Beto O'Rourke,DEM,44.0
102968,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:46,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Haley,13279,Nimrata R. Haley,REP,25.0
102969,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Warren,13258,Elizabeth Warren,DEM,53.0
102969,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Trump,13254,Donald Trump,REP,35.0
102970,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Warren,13258,Elizabeth Warren,DEM,50.0
102970,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Pence,13285,Mike Pence,REP,33.0
102971,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Warren,13258,Elizabeth Warren,DEM,49.0
102971,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Haley,13279,Nimrata R. Haley,REP,25.0
102972,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Sanders,13257,Bernard Sanders,DEM,57.0
102972,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Trump,13254,Donald Trump,REP,33.0
102973,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Sanders,13257,Bernard Sanders,DEM,57.0
102973,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Pence,13285,Mike Pence,REP,31.0
102974,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Sanders,13257,Bernard Sanders,DEM,56.0
102974,59596,2020,California,460,SurveyUSA,"443,804",KGTV-TV (California) | San Diego Union-Tribune,SurveyUSA,325,SurveyUSA,A,1785,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 07:47,,http://www.surveyusa.com/client/PollReport.aspx?g=a5e19558-aca6-4cef-a5cb-33a58889d33c,general,6215,Haley,13279,Nimrata R. Haley,REP,24.0
102981,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Biden,13256,Joseph R. Biden Jr.,DEM,39.6
102981,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Trump,13254,Donald Trump,REP,38.0
102982,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Warren,13258,Elizabeth Warren,DEM,36.5
102982,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Trump,13254,Donald Trump,REP,39.5
102983,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Harris,13288,Kamala D. Harris,DEM,31.8
102983,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Trump,13254,Donald Trump,REP,39.4
102984,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Sanders,13257,Bernard Sanders,DEM,37.9
102984,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Trump,13254,Donald Trump,REP,39.6
102985,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Buttigieg,13345,Pete Buttigieg,DEM,30.4
102985,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Trump,13254,Donald Trump,REP,39.3
102986,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,O'Rourke,13276,Beto O'Rourke,DEM,42.0
102986,59616,2020,Texas,1474,University of Texas at Tyler,"","",University of Texas at Tyler,458,University of Texas at Tyler,B/C,1199,rv,rv,Online,U.S. President,0,,9/13/19,9/15/19,11/3/20,"",false,,,false,false,9/19/19 09:44,,https://www.uttyler.edu/politicalscience/files/pollingcenter/UT-Tyler-Poll-Sept19-Toplines-RV-in-Texas.pdf,general,6254,Trump,13254,Donald Trump,REP,39.7
102920,59604,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,934,rv,rv,IVR/Online,U.S. President,0,,9/12/19,9/15/19,11/3/20,"",false,,,false,false,9/18/19 13:17,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/warren-cutting-into-bidens-lead-in-florida.php,general,6220,Biden,13256,Joseph R. Biden Jr.,DEM,49.5
102920,59604,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,934,rv,rv,IVR/Online,U.S. President,0,,9/12/19,9/15/19,11/3/20,"",false,,,false,false,9/18/19 13:17,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/warren-cutting-into-bidens-lead-in-florida.php,general,6220,Trump,13254,Donald Trump,REP,50.5
102921,59604,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,934,rv,rv,IVR/Online,U.S. President,0,,9/12/19,9/15/19,11/3/20,"",false,,,false,false,9/18/19 13:17,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/warren-cutting-into-bidens-lead-in-florida.php,general,6220,Sanders,13257,Bernard Sanders,DEM,49.5
102921,59604,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,934,rv,rv,IVR/Online,U.S. President,0,,9/12/19,9/15/19,11/3/20,"",false,,,false,false,9/18/19 13:17,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/warren-cutting-into-bidens-lead-in-florida.php,general,6220,Trump,13254,Donald Trump,REP,50.5
102922,59604,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,934,rv,rv,IVR/Online,U.S. President,0,,9/12/19,9/15/19,11/3/20,"",false,,,false,false,9/18/19 13:17,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/warren-cutting-into-bidens-lead-in-florida.php,general,6220,Harris,13288,Kamala D. Harris,DEM,48.0
102922,59604,2020,Florida,1218,Florida Atlantic University,"","",Florida Atlantic University,97,Florida Atlantic University,B/C,934,rv,rv,IVR/Online,U.S. President,0,,9/12/19,9/15/19,11/3/20,"",false,,,false,false,9/18/19 13:17,,https://business.fau.edu/departments/economics/business-economics-polling/bepi-polls/bepi-polls-2019/warren-cutting-into-bidens-lead-in-florida.php,general,6220,Trump,13254,Donald Trump,REP,52.0
